altitude (ft),Speed(mph)
733.6,44.117341
734.7,44.117341
736.2,43.49597
737,43.49597
735.6,42.874599
738,42.874599
740.1,42.253228
741.9,41.010486
743.8,41.010486
744.7,39.767744
747.6,38.525002
749.7,37.28226
751.2,34.175405
753,29.825808
754.8,25.476211
756.6,21.747985
758.2,19.262501
759.5,18.019759
760.3,16.155646
760.7,14.912904
761,15.534275
700.6,18.64113
700.9,16.777017
701.5,18.019759
701.8,18.019759
702.1,17.398388
701.6,16.777017
700.8,17.398388
699.7,17.398388
694.1,16.777017
689.8,14.291533
686.6,11.806049
683.7,9.941936
682.8,8.077823
683,7.456452
683.1,7.456452
683.2,9.941936
683.4,9.941936
683.5,11.806049
688.1,13.048791
692.2,13.048791
696.3,13.670162
700,17.398388
700.3,18.64113
700.6,21.126614
700.8,23.612098
700.6,24.85484
700.5,27.961695
699.5,29.825808
697.7,31.06855
694.9,33.554034
692.5,34.175405
690.4,34.796776
689.1,34.796776
688,35.418147
686.9,35.418147
686,34.796776
685.5,34.175405
686.3,34.175405
686.4,33.554034
685.7,34.175405
684.7,34.175405
683.8,34.175405
683.1,34.175405
682.4,34.175405
681.7,35.418147
681.2,34.796776
680.7,34.796776
680,35.418147
679.5,36.039518
679.1,36.660889
678.4,36.660889
678,36.660889
677.7,37.903631
677.5,37.28226
677.6,37.903631
677.8,38.525002
678.2,39.146373
676.3,39.146373
671.6,39.146373
663.3,39.767744
669.4,39.767744
677.1,40.389115
676.5,41.010486
676.4,42.253228
676.3,42.253228
675.7,43.49597
675.7,43.49597
675.7,42.874599
676,41.631857
676,41.631857
675.8,41.010486
675.6,40.389115
675.6,39.767744
676.4,39.146373
676.4,37.903631
676.4,37.903631
677.3,37.28226
677.7,38.525002
678.1,39.767744
678.6,40.389115
679.3,41.010486
679.6,42.253228
679.4,42.874599
682.1,42.253228
684.1,42.874599
684.5,42.253228
683.4,42.253228
687.5,42.874599
690.6,43.49597
690.8,43.49597
693.1,43.49597
693.2,43.49597
693.8,41.631857
694.3,41.010486
695.1,39.767744
695.6,39.146373
696.8,39.767744
699.4,39.146373
700,38.525002
700.7,37.28226
702.8,37.28226
702.1,37.28226
701.1,37.903631
702.7,38.525002
704.1,39.146373
706.6,41.010486
709.3,41.010486
710.6,41.631857
713.4,42.253228
715.3,42.874599
717.8,42.253228
720.5,42.253228
723,42.874599
726.2,42.874599
729.2,42.874599
732,42.874599
734.8,41.631857
736.6,39.767744
735.8,39.146373
735.1,38.525002
734.2,39.767744
732.6,39.767744
730.1,39.767744
729.1,40.389115
727.2,41.010486
724.6,41.010486
723.8,41.010486
723.6,40.389115
723.1,40.389115
723.4,39.767744
721.6,40.389115
719.3,39.767744
717.1,40.389115
717,39.767744
714.6,39.767744
711.3,39.146373
710.9,38.525002
710.2,37.903631
709.1,38.525002
707.8,37.903631
706.8,37.903631
706.7,37.28226
706.3,36.660889
705.2,37.28226
704.4,37.28226
704.3,36.039518
703.6,34.175405
702.5,35.418147
701.5,34.796776
700.6,34.796776
700,33.554034
699.4,32.311292
697.9,32.311292
696.5,32.311292
695,32.311292
694.6,31.06855
694.6,29.204437
693.8,29.204437
693.2,26.097582
693,23.612098
693,19.883872
693,16.155646
693,11.806049
693.1,7.456452
693.2,4.970968
693.2,2.485484
693.2,1.242742
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0
693.2,0.621371
693.2,0
693.2,0.621371
693.2,0.621371
693.3,1.242742
693.3,0.621371
693.3,1.242742
693.3,0.621371
693.3,1.242742
693.4,1.242742
693.4,0.621371
693.4,0
693.4,0.621371
693.4,1.864113
693.3,6.835081
693.3,12.42742
693,15.534275
692.5,18.64113
692.3,19.883872
692.4,19.883872
692.8,19.883872
693.1,22.369356
693.5,24.85484
693.7,26.718953
694.1,27.961695
694.3,29.204437
694.6,31.06855
694.9,31.689921
695.8,32.311292
696.4,32.932663
696.8,33.554034
697.3,34.175405
696.8,34.796776
695.7,34.796776
695,34.175405
694.4,34.175405
694.4,31.689921
694,28.583066
693.6,28.583066
693.5,27.961695
693.4,26.718953
693.3,26.097582
693.1,26.097582
692.8,26.097582
693,25.476211
693.3,25.476211
693.5,25.476211
693.6,24.85484
693.7,24.85484
694.1,25.476211
694.4,26.097582
694.7,26.718953
695,27.340324
695.1,26.718953
694.9,26.718953
694.8,26.718953
695.3,26.097582
695.5,25.476211
696.2,24.85484
696.8,24.233469
697.2,23.612098
697.8,23.612098
698.7,23.612098
700.3,24.233469
702.3,24.233469
704.6,24.233469
706.9,24.85484
709.5,24.85484
712.5,24.233469
715.1,23.612098
717.1,21.126614
718.8,18.019759
720.1,13.670162
720.8,9.320565
721.5,9.320565
721.4,8.699194
721.1,11.806049
721.2,32.311292
721,32.311292
721,31.06855
722.5,29.204437
724.2,26.718953
727.2,24.233469
729.9,20.505243
732.4,18.64113
733.8,16.155646
735.2,14.912904
736.6,13.670162
737.1,11.184678
737.4,8.077823
737.6,5.592339
737.7,6.835081
737.7,11.184678
737.8,9.941936
737.8,12.42742
737.6,11.184678
737.1,9.941936
676.6,39.146373
676,40.389115
675.7,40.389115
675.7,39.146373
675.9,40.389115
676,39.146373
676.2,37.903631
676.2,36.660889
675.9,36.660889
676.1,34.796776
676.7,33.554034
676.4,33.554034
676,29.204437
676.7,28.583066
677.3,26.718953
677.3,25.476211
677.5,21.126614
678,19.883872
678.5,18.64113
677.9,21.126614
697.5,18.64113
699,8.699194
698.3,6.21371
697.7,3.728226
697.2,3.728226
696.7,6.21371
695.8,6.21371
696.1,6.21371
697.6,19.883872
698,21.747985
698.2,21.747985
698.1,26.097582
700.3,31.06855
699.4,37.28226
701.4,37.28226
702.9,37.28226
704.9,39.767744
708.2,42.253228
715.3,44.117341
717.7,42.253228
720.3,39.767744
722.7,39.767744
725.5,39.767744
728.2,37.28226
731,37.28226
732.8,37.28226
730.8,37.28226
736.9,37.28226
736.4,37.28226
733,37.28226
732.5,39.767744
730.6,39.767744
727.9,42.253228
727.5,42.253228
724.7,42.253228
722,42.253228
721.5,42.253228
722.2,42.253228
721.7,42.253228
719,42.253228
717.4,42.253228
717,42.253228
716,42.253228
711.5,44.117341
710.5,44.117341
710,44.117341
709,44.117341
706.9,42.253228
706.7,44.117341
706.2,44.117341
705,44.117341
704.3,44.117341
704.1,42.253228
702.8,42.253228
701.6,42.253228
700.6,39.767744
699.9,39.767744
698.7,39.767744
696.4,39.767744
695.1,37.28226
694.7,37.28226
694.3,31.06855
693.4,31.06855
692.9,31.06855
692.9,32.932663
693.5,35.418147
692.8,35.418147
692.2,35.418147
692.7,35.418147
693.4,35.418147
693.8,35.418147
694.1,35.418147
694.5,37.28226
694.7,37.28226
695.6,37.28226
696.6,37.28226
697.1,39.767744
697.2,39.767744
695.7,39.767744
694.7,42.253228
694.2,42.253228
694.1,39.767744
693.6,39.767744
693.5,39.767744
693.3,39.767744
692.8,37.28226
693,37.28226
693.5,31.06855
693.6,26.097582
693.7,21.747985
693.7,14.912904
693.8,14.912904
693.9,8.699194
693.9,6.21371
694,1.864113
694,0
694,0
694,0
694,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.2,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.1,0
694.2,0
694.2,1.864113
694.3,1.864113
694.3,1.864113
694.6,8.699194
694.8,14.912904
695.1,21.747985
695,26.097582
694.8,26.097582
695.2,31.06855
695.7,32.932663
696.6,35.418147
697.3,35.418147
698.5,35.418147
700.8,35.418147
703.7,32.932663
713.4,28.583066
716.3,28.583066
719,26.097582
721.6,26.097582
723.8,24.233469
725.4,21.747985
726.8,17.398388
728.2,17.398388
729.3,17.398388
731,0
731.1,0
731.1,0
731.2,1.864113
731.3,1.864113
731.3,1.864113
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.3,0
731.4,0
731.4,0
731.5,1.864113
731.9,6.21371
732.2,8.699194
732.5,8.699194
732.4,10.563307
732.2,10.563307
732,10.563307
731.9,10.563307
731.8,6.21371
731.8,3.728226
731.8,1.864113
731.7,3.728226
731.7,3.728226
731.5,3.728226
731.1,3.728226
730.6,8.699194
730.2,8.699194
729.9,8.699194
729.4,8.699194
728.6,10.563307
727.8,13.048791
727.3,13.048791
726.8,10.563307
726.4,10.563307
725.9,8.699194
725.3,8.699194
725,8.699194
724.7,6.21371
724.1,3.728226
723.6,6.21371
723.1,6.21371
722.7,6.21371
721.6,6.21371
721.6,3.728226
721.6,0
721.6,0
721.6,0
721.6,0
721.6,0
721.6,0
721.6,0
721.7,0
721.7,0
721.7,0
721.7,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.8,0
721.9,0
721.9,0
721.9,0
722,0
722,0
722,0
722,0
722,0
722,0
722.1,0
722.1,0
720.5,8.699194
720.6,8.699194
720.6,8.699194
720.7,6.21371
720.7,6.21371
720.7,6.21371
720.7,6.21371
720.7,3.728226
720.8,3.728226
720.8,1.864113
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.8,0
720.6,0
720.6,0
720.6,0
720.6,0
720.6,0
720.6,0
720.6,0
720.6,1.864113
720.6,3.728226
720.7,3.728226
720.7,1.864113
720.7,1.864113
720.8,3.728226
720.9,6.21371
720.9,6.21371
721,6.21371
721.2,6.21371
721.3,6.21371
721.5,6.21371
721.8,6.21371
722,6.21371
722.2,3.728226
722,0
722,0
722,0
722,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.1,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.2,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.3,0
722.4,0
722.4,0
722.4,0
722.4,0
722.4,0
722.4,0
722.4,0
722.6,1.864113
723.3,8.699194
724,13.048791
724.8,13.048791
729.7,19.883872
730.2,19.883872
730.6,19.883872
733.6,13.048791
732.6,13.048791
731.5,10.563307
730.8,8.699194
730.1,6.21371
729.3,6.21371
728.3,8.699194
727.4,8.699194
724.5,13.048791
721.9,14.912904
720.2,17.398388
720.8,17.398388
721.6,17.398388
722.4,14.912904
723.1,13.048791
724.5,8.699194
727.3,8.699194
730.6,8.699194
735,8.699194
740.8,10.563307
742.1,17.398388
742.1,19.883872
742.7,19.883872
742.7,21.747985
742.8,21.747985
743,19.883872
742.8,19.883872
742.5,17.398388
742.1,17.398388
741.4,17.398388
740.6,17.398388
739.7,17.398388
738.8,14.912904
738.6,13.048791
738.3,13.048791
738,13.048791
735.8,13.048791
663.3,44.117341
720.9,60.272987
706.8,43.49597
706.8,43.49597
701.5,48.466938
733.4,24.85484
741.1,23.612098
741.9,26.718953
742,26.718953
742.6,25.476211
742.7,27.340324
743,25.476211
742.6,25.476211
742.1,23.612098
741.3,22.369356
740,19.883872
738.9,18.019759
738.3,15.534275
737.8,15.534275
735.5,16.777017
739.7,10.563307
722.1,28.583066
677.6,37.903631
678,37.903631
721.5,59.651616
682.7,64.001213
676,41.631857
675.8,30.447179
682.8,70.836294
721.5,35.418147
751.3,14.291533
722.5,12.42742
721.3,68.35081
684.8,22.369356
684.8,19.262501
684.7,14.912904
684.7,1.864113
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,0
684.7,4.970968
684.6,4.970968
684.4,8.699194
685.5,11.806049
686,22.369356
686.5,26.718953
686.9,26.718953
687.3,31.689921
689.3,35.418147
691.7,37.903631
692.8,37.28226
694,36.039518
695.1,33.554034
695.7,30.447179
696.5,26.097582
697.6,20.505243
698.3,14.291533
698.8,9.320565
699.1,4.970968
699.2,3.106855
699.2,1.242742
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.2,0
699.6,9.941936
700,14.912904
700.6,14.912904
700.9,19.262501
701.6,22.369356
701.9,27.340324
700.6,27.961695
696,27.961695
688,27.340324
682.8,26.097582
683.1,24.85484
683.5,23.612098
689.5,22.369356
695.4,19.262501
700,16.155646
700.1,14.291533
700.3,13.670162
700.5,11.184678
700.7,6.835081
700.8,3.728226
700.8,1.242742
700.9,0.621371
700.9,3.106855
700.9,8.699194
700.7,11.184678
700.6,11.184678
700.9,16.155646
694.9,18.019759
695.1,20.505243
695.1,22.369356
695,24.233469
687,17.398388
720.9,67.108068
678,44.117341
678.1,44.117341
674.2,42.874599
664.4,41.631857
721,73.321778
678.9,33.554034
727.9,0
720.8,62.1371
722.4,0
742.2,30.447179
741.9,25.476211
743.2,27.961695
743.5,27.961695
743.4,29.204437
745.2,29.204437
745.2,29.204437
751.5,29.204437
754.2,27.961695
754.6,29.204437
757.7,29.204437
757.1,29.204437
755.4,29.204437
754.2,32.311292
682.7,66.486697
685.4,40.389115
685.9,37.28226
686,34.175405
686,32.311292
685.7,31.06855
685.5,30.447179
685.4,30.447179
685.2,30.447179
684.8,28.583066
684.5,23.612098
684.6,18.64113
684.6,18.64113
684.7,11.184678
684.7,8.699194
684.6,7.456452
684.5,7.456452
684.4,5.592339
684.3,4.970968
684.2,4.349597
684.2,3.106855
684.1,3.106855
684.1,3.106855
684.1,3.728226
684,4.349597
684,2.485484
683.9,2.485484
683.9,3.106855
684,3.106855
684,1.864113
684,2.485484
684,0.621371
684,0.621371
684,0
684,0
684,1.864113
684,1.242742
684,1.242742
684,0
684,0
684,0
684,0
684,0
684,0
684,0.621371
684,0.621371
684,0.621371
684,0.621371
684,3.106855
684.1,6.21371
684.2,10.563307
684.3,14.912904
684.3,14.912904
684.2,19.262501
684.3,20.505243
684.6,20.505243
685,22.369356
685.5,24.233469
686.1,24.85484
686.7,29.204437
687,29.204437
687.3,25.476211
688.4,21.126614
689.7,16.777017
691,16.777017
691.4,8.077823
691.6,6.21371
691.8,4.970968
691.8,3.728226
692,3.728226
692.1,3.728226
692.2,4.970968
692.6,4.970968
693,11.806049
693.5,19.883872
694.2,19.883872
694.9,19.883872
695.3,19.883872
695.7,21.747985
696.6,23.612098
697.7,23.612098
699,27.340324
700.1,26.718953
700.7,26.718953
700.9,23.612098
701.8,21.747985
701.9,18.019759
701.3,18.019759
700.7,17.398388
699.3,20.505243
693,19.883872
686,24.85484
682.9,26.718953
683.2,23.612098
683.8,21.126614
688.3,16.155646
690.6,11.184678
693.6,9.320565
695.5,6.835081
697,4.349597
698.9,4.970968
699.7,4.349597
700,4.349597
700,4.349597
700.1,4.349597
700.1,4.349597
700.2,3.106855
700.2,2.485484
700.2,2.485484
700.3,1.864113
700.3,1.864113
700.3,1.242742
700.3,0.621371
700.3,0.621371
700.3,0.621371
700.3,2.485484
700.3,5.592339
700.5,5.592339
700.7,9.320565
700.8,14.291533
700.7,14.291533
700.6,14.291533
700.5,16.777017
699.8,20.505243
699.3,24.233469
697.4,24.233469
695.2,29.204437
693.1,29.204437
691.1,29.204437
689.8,31.06855
688.6,32.932663
687.1,32.932663
686.3,32.932663
685.4,32.932663
685.2,34.175405
686.1,34.175405
685.6,34.175405
685,34.175405
684,32.932663
683.1,32.932663
682.4,32.932663
681.6,34.175405
680.9,34.796776
680.7,36.039518
680.1,37.903631
679.4,38.525002
679.1,38.525002
678.5,41.010486
678.1,43.49597
677.6,43.49597
677.4,44.117341
677.6,45.360083
678.1,45.981454
675.5,45.981454
669.9,42.874599
663.8,41.010486
671.3,37.903631
675.9,37.903631
675.6,36.039518
675.8,35.418147
676.4,36.039518
675.9,37.28226
675.7,36.660889
675.6,37.28226
675.7,37.903631
675.9,38.525002
675.8,38.525002
675.9,37.903631
675.7,37.903631
675.5,37.903631
676.1,37.28226
676.5,37.28226
676.2,37.903631
677,39.146373
677.7,40.389115
678,41.631857
678.6,42.874599
679.3,44.117341
679.6,44.738712
679.4,44.738712
682.2,43.49597
684.1,42.874599
684.5,41.631857
683.3,40.389115
686.6,39.767744
690.2,39.767744
690.9,40.389115
692.2,41.631857
693.4,42.874599
693.4,44.117341
694.2,44.738712
694.9,42.874599
695.6,41.631857
696.1,41.010486
697.7,41.010486
698.1,41.631857
698.7,41.010486
700.3,39.767744
699.7,41.010486
701.6,40.389115
703.1,41.631857
704.2,42.874599
708.4,44.117341
710.2,45.360083
713.5,46.602825
715.6,46.602825
718.4,45.981454
721.3,45.981454
724.1,45.981454
726.7,45.360083
729.9,44.738712
732.2,43.49597
732.3,42.874599
736.1,42.874599
735.5,42.874599
732.7,41.631857
732.4,41.631857
730.4,41.631857
728.1,41.631857
727.5,42.874599
724.9,42.253228
722.5,42.253228
721.9,42.874599
722.6,43.49597
722.1,42.874599
720.3,42.874599
717.8,41.010486
717.1,41.010486
716.8,43.49597
713.2,44.738712
710.6,45.360083
710.9,44.738712
709.4,44.117341
708.2,44.117341
706.8,43.49597
706.6,41.631857
706.3,39.146373
704.9,37.903631
704.3,38.525002
704.2,38.525002
702.9,39.146373
702.1,39.146373
700.9,41.010486
699.8,41.010486
698.9,37.903631
696.9,36.660889
695.2,32.932663
694.6,28.583066
694.7,24.85484
694.2,22.369356
693.5,22.990727
693,24.85484
692.9,27.340324
693.1,28.583066
693.3,28.583066
693,27.961695
692.6,26.097582
692.3,22.369356
692.4,18.019759
692.6,11.806049
692.9,6.835081
693.1,3.728226
693.2,2.485484
693.1,0.621371
693.1,0
693.1,0
693.1,0
693.2,0.621371
693.2,0
693.1,0.621371
693,0.621371
693,0
693,0
693,0
693,0
693,0
693,0
693,0
693,0
693,0
693.1,0.621371
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0.621371
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0
693.1,0.621371
693.1,0
693.1,1.242742
693.2,2.485484
693.3,2.485484
693.4,4.349597
693.5,5.592339
693.6,5.592339
694.3,21.126614
694.4,21.126614
694.6,22.990727
694.8,26.097582
694.8,28.583066
696.1,34.796776
697.2,34.796776
697.7,37.903631
697.5,36.660889
695.6,35.418147
694.8,34.796776
694,33.554034
694,32.311292
694.2,30.447179
693.8,28.583066
693.8,27.340324
693.8,23.612098
693.8,19.883872
693.7,16.777017
693.4,14.912904
693.2,13.670162
692.9,11.184678
692.7,7.456452
692.6,4.349597
692.7,3.106855
692.7,3.728226
692.8,6.21371
693,3.106855
693,1.864113
693,1.242742
693,1.242742
693.1,1.864113
693.1,1.242742
693.1,1.242742
693.1,1.242742
693.4,2.485484
682.9,57.787503
682.6,54.680648
723.6,26.097582
693.9,9.320565
693.9,4.349597
693.9,1.242742
693.9,0
693.9,0
693.9,0
693.9,0
693.9,1.242742
693.9,1.242742
693.9,6.21371
693.8,10.563307
693.5,13.670162
693.2,18.019759
692.7,19.883872
686.7,19.883872
721.3,77.050004
733.4,24.85484
741.1,23.612098
741.9,26.718953
742,26.718953
742.6,25.476211
742.7,27.340324
743,25.476211
742.6,25.476211
742.1,23.612098
741.3,22.369356
740,19.883872
738.9,18.019759
738.3,15.534275
737.8,15.534275
735.9,16.777017
725.8,1.864113
725.8,0
725.8,0
725.8,0
725.8,0
723.5,3.728226
723.5,3.728226
722.3,3.728226
722.3,1.864113
722.8,0
722.8,1.864113
723.2,5.592339
723.2,5.592339
684.7,0
686.7,15.534275
720.9,6.835081
721,34.796776
722.8,33.554034
725.1,31.689921
728.6,27.961695
732.2,24.85484
734.2,22.369356
736.1,18.019759
737.1,16.777017
737.6,15.534275
737.7,14.291533
736.9,13.670162
721.3,67.108068
729.6,11.806049
729.7,11.806049
730.7,12.42742
731.9,14.291533
733.3,14.912904
733.3,14.291533
731.7,14.291533
730.7,10.563307
729.7,10.563307
728.8,11.184678
727.8,12.42742
725.5,11.806049
723.6,12.42742
721.9,13.048791
720.5,13.048791
720.4,13.048791
720.9,12.42742
721.4,12.42742
722.2,14.291533
723.5,16.155646
727.8,17.398388
734.8,18.64113
741.1,20.505243
742.1,21.126614
741.9,22.369356
742.5,22.369356
742.6,22.990727
742.8,23.612098
743,26.097582
742.5,27.340324
742,28.583066
740.8,28.583066
739.3,27.961695
738.2,26.718953
736.8,27.961695
735.3,31.06855
733.1,29.204437
731.5,26.097582
730.1,22.369356
728.2,20.505243
726.9,19.262501
725.7,17.398388
724.7,16.155646
723.9,15.534275
723.2,14.291533
722.4,14.291533
721.6,13.670162
721.8,6.21371
721.3,6.21371
721.1,6.21371
721.1,1.864113
721.1,1.242742
721.1,2.485484
721,0.621371
721.1,0.621371
721.1,0
721.1,0.621371
721.1,0
721.1,0
721.1,0
721.1,0
721.1,0
721.1,0
721.1,0
721.1,0
721.1,0
721.1,0
721.1,0
721.4,0
721.4,0
721.4,0
721.4,4.349597
721.1,8.077823
721,8.077823
721,13.048791
720.9,14.912904
720.8,16.777017
721.5,18.019759
722.5,20.505243
723.5,20.505243
725.5,19.883872
728,19.262501
730.6,18.64113
732.6,19.262501
734.3,19.262501
736.1,21.126614
737.4,20.505243
737.6,19.883872
737.7,18.64113
737.4,16.777017
736.7,15.534275
736,16.155646
735.4,14.291533
734.7,14.291533
733.6,14.291533
732.6,12.42742
731.5,11.184678
730.2,11.806049
728.8,11.806049
728,9.320565
727.2,7.456452
726.7,4.349597
726.3,3.106855
725.3,3.106855
696.7,5.592339
697.2,9.320565
698.1,13.048791
699.3,18.64113
700.8,22.369356
701.2,25.476211
701.8,27.961695
702.4,30.447179
700.6,31.06855
689.5,30.447179
683.5,29.825808
683.1,29.825808
688.9,29.825808
697.1,30.447179
698.9,29.825808
700,29.825808
700.1,29.825808
700.2,32.311292
698.6,33.554034
697,32.311292
695.5,31.06855
695,27.961695
694.4,26.718953
693.7,24.233469
692.9,22.990727
691.7,21.747985
690.3,19.883872
689.4,20.505243
688.3,16.155646
687.5,14.912904
687,12.42742
686.4,12.42742
686.1,11.184678
686,12.42742
686.8,13.670162
696.6,46.602825
697.2,46.602825
696.7,46.602825
695.4,45.981454
694.4,45.981454
694.3,45.981454
693.7,45.981454
693.5,45.981454
693.3,43.49597
692.7,40.389115
693.1,35.418147
693.6,29.825808
693.7,27.961695
693.8,22.369356
694.1,18.64113
694.3,10.563307
694.4,5.592339
694.5,2.485484
694.6,6.835081
